TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG ESM,ACWG TSM,Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments,TOI int,planet count,Multiplanet System,Single Transit,p_mean,p_sd,r_mean,r_sd,rhat_ok,exo_r
409459226.0,973.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,517.4,1503.5,0.0,0.0,3.0,EB,FP,10.5816,0.012,,1.0,qlp-tois-update,QLP,07:19:48.08,-11:56:33.67,-0.8,0.099,1.984,0.081,2458491.82839,0.00395,1.27997,0.00041,2.425,0.265,0.858071,0.00093,790.0,0.856405,285.674,,379.23,1229.0,17.0,4153.03,1077.88,3435.0,122.0,,,102.03,,,,,,7,2019-07-24,2022-07-11,2022-07-11 00:00:00,BEB or diluted planet; multiple stars in the aperture; blended; centroid shift; giant star; TFOP FP,973.0,1.0,False,False,1.28,0.0,0.022,0.009,True,0.025669189133156925
333821572.0,974.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,19.5,96.8,0.0,3.0,4.0,PC,FP,10.4337,0.006,,1.0,spoc,UNKNOWN,07:45:05.98,-17:10:30.4,0.525,0.049,0.485,0.047,2459230.497091,0.002249606,2.82654388949512,0.00047806196,2.99962225944254,0.13324213,2.12722,0.103942,1957.32380147987,95.72914,9.5981991940498,0.46979567,5633.76181397987,2209.62904527948,17.699034,522.177,10.23,8192.0,132.7,4.21,0.08,1.84443,0.0694899,,,2.005,0.305762,"7,34",2019-07-24,2021-04-07,2021-10-29 00:00:00,possible centroid offset to SW; v-shaped,974.0,1.0,False,False,2.827,0.0,0.049,0.008,True,0.047708625215124784
133654092.0,975.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,668.8,3746.8,0.0,1.0,1.0,EB,FP,10.4527,0.011,,1.0,qlp,QLP,08:04:44.42,-41:33:35.32,-2.128,0.086,3.033,0.075,2458493.1271,0.00456,1.97353,0.00065,2.169,0.231,0.942207,0.001915,867.428,1.76394,,,57.3824,766.0,16.0,4947.72,1271.4,2828.0,161.0,,,,,,,,,7,2019-07-24,2021-04-20,2021-10-29 00:00:00,too big; Rstar = 152 Rsun in tic8,975.0,1.0,False,False,1.973,0.002,0.013,0.022,True,
347098457.0,976.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,356.6,3499.7,0.0,2.0,3.0,EB,FP,10.4856,0.012,,1.0,spoc,UNKNOWN,07:49:52.86,-16:01:24.29,-1.507,0.045,2.711,0.044,2459230.210781,0.0029841643,3.15104083676292,0.0007502868,2.96573754455354,0.19588423,2.200962,0.256759,2025.10727237661,236.45537,297.111726152388,69.31585,2194.07288003603,1745.55087832047,13.123485,4189.87,686.175,4240.0,122.0,,,49.1612,,,,,,"7,34",2019-07-24,2021-03-18,2021-10-29 00:00:00,TFOP FP; retired as EB,976.0,1.0,False,False,3.151,0.001,0.065,0.043,True,0.05540725541342466
268371979.0,977.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,138.4,644.2,0.0,1.0,5.0,PC,FP,10.5153,0.017,,1.0,qlp,QLP,07:00:15.14,-02:20:50.81,-0.426,0.061,0.26,0.061,2458492.39581,0.00552,2.78102,0.00103,1.657,0.263,0.81313,0.003383,748.64,3.11544,2.23876,0.289796,111.574,905.0,10.0,6862.39,1465.47,4538.0,165.0,,,0.74,0.08,,,,,7,2019-07-24,2020-07-09,2021-10-29 00:00:00,TFOP EB; Gaia suggests the star is evolved based on parallax and Teff,977.0,1.0,False,False,2.783,0.001,0.083,0.056,True,0.02773608373444596
73038411.0,978.01,,3.0,4.0,3.0,4.0,4.0,4.0,4.0,23.8,93.8,4.0,2.0,5.0,PC,PC,10.339,0.006,,1.0,qlp,UNKNOWN,08:00:48.99,-02:00:39.01,-1.065,0.065,-14.423,0.039,2459240.081284,0.0013995,13.1659602,3.24e-05,4.863,0.12,5.562336,0.000755,5110.0,0.695287,11.3823,0.536791,142.916,963.0,32.0,291.631,3.667,6368.0,126.8,4.18,0.08,1.52,0.07,,,1.269,0.190732,"7,34",2019-07-24,2021-06-11,2021-10-29 00:00:00,,978.0,1.0,False,False,,,,,,0.0686524057840267
5772442.0,979.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,19.9,55.9,1.0,2.0,7.0,PC,FP,10.351,0.006,,1.0,qlp,QLP,07:27:03.95,-07:07:46.91,-26.859,0.176,-13.631,0.137,2458492.50181,0.00278,1.10578,0.00022,1.87,0.207,0.730428,0.001051,672.523,0.968288,7.4741,0.662273,2163.51,1900.0,20.0,414.876,20.5,5650.4,227.6,4.32,2.0,2.62,0.21,,,1.044,0.124647,7,2019-07-24,2019-07-24,2021-10-29 00:00:00,Saturn-sized; Slight centroid shift; potentially blended (BEB or diluted planet); need SG1 to check,979.0,1.0,False,False,1.105,0.001,0.021,0.005,True,0.026153326382236795
93594834.0,980.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,37.3,0.0,4.0,8.0,EB,FP,10.3138,0.007,,1.0,spoc,UNKNOWN,07:37:40.99,-07:20:12.26,-16.724,0.054,-33.873,0.044,2459228.778145,0.0058574425,1.33875545356474,0.0005486349,3.24130877500434,0.42075393,0.387943,0.0408,357.244927634155,37.577885,4.16725577517688,0.89411604,5177.38785134518,2163.45279999303,7.937647,269.611,2.3345,5322.0,129.4,3.82,0.09,1.96337,0.110487,,,0.92,0.119562,"7,34",2019-07-24,2021-03-23,2021-10-29 00:00:00,TFOP FP; retired as NEB,980.0,1.0,False,False,1.337,0.001,0.018,0.003,True,0.019458857027150594
127476180.0,981.01,,3.0,4.0,3.0,3.0,4.0,4.0,4.0,12.5,57.7,0.0,3.0,4.0,PC,PC,10.2957,0.006,,1.0,qlp,QLP,07:48:27.17,-28:12:17.38,-20.695,0.041,12.432,0.049,2458492.61686,0.00429,1.60374,0.0005,2.104,0.289,0.923268,0.001478,850.0,1.36141,4.31765,0.264627,2595.61,1988.0,14.0,297.758,2.581,6711.0,138.0,4.25,0.09,1.48,0.06,,,1.426,0.2463,7,2019-07-24,2020-05-20,2021-10-29 00:00:00,Low priority as it might be stellar variability; might be hard to follow-up for SG1 and SG2,981.0,1.0,False,False,,,,,,0.026745765945440918
177126182.0,982.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15.5,26.8,0.0,1.0,5.0,EB,FP,10.3075,0.022,,1.0,spoc,UNKNOWN,07:05:37.22,-11:58:47.48,-0.718,0.065,-2.104,0.066,2459203.40153,0.0054390463,6.30420879212675,0.0028976763,5.0392128462082,0.37867382,1.597424,0.280372,1470.19974028201,258.19867,14.6779746951402,3.5226774,6063.91570625533,2250.65039189631,13.565403,793.408,25.934,8502.0,259.5,3.78,0.08,3.08473,0.13135,,,2.11,0.314251,"7,33",2019-07-24,2021-02-19,2021-10-29 00:00:00,TFOP FP; retired as EB,982.0,1.0,False,False,6.305,0.003,0.034,0.004,True,0.04362327814412499
148659924.0,983.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11.7,111.2,0.0,0.0,1.0,PC,FP,10.3437,0.007,,1.0,qlp,QLP,07:39:27.46,-32:54:13.51,-5.117,0.06,3.948,0.071,2458497.22031,0.00325,7.3846,0.00162,4.795,0.939,2.670577,0.009271,2456.67,8.53928,,,7972.43,2632.0,25.0,551.738,11.2085,9260.2,233.5,4.08,1.26,,,,,,,7,2019-07-24,2019-07-24,2021-10-29 00:00:00,Jupiter sized planet around large star (2.35 Rsun from Exo-FOP); period could be wrong; potentially 2x period,983.0,1.0,False,False,7.4,0.078,0.045,0.01,True,
33091633.0,984.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,407.5,1775.2,1.0,1.0,5.0,PC,FP,10.2763,0.006,,1.0,qlp,QLP,06:59:30.22,-04:48:43.81,-4.0,2.0,0.2,2.1,2458495.71336,0.00121,7.52118,0.00097,6.133,0.189,56.403578,2.567259,50623.3,2361.74,12.9114,3.55629,1910.28,1841.0,103.0,442.789,,6184.6,545.8,4.11,1.5,0.52,0.09,,,,,7,2019-07-24,2019-07-24,2021-10-29 00:00:00,planet radius mass and Teff are inconsistent.,984.0,1.0,False,False,7.52,0.002,0.377,0.269,True,0.2276351442929645
425220920.0,985.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,101.8,182.7,0.0,4.0,5.0,PC,FP,10.2462,0.006,,1.0,qlp,QLP,07:26:34.56,07:00:58.79,15.61,0.082,-6.35,0.069,2458494.52201,0.00152,8.76905,0.00107,3.504,0.217,15.705301,0.880182,14361.0,810.349,21.0089,5.47454,538.251,1341.0,43.0,260.641,3.3555,5906.8,319.0,4.22,0.04,1.59,0.17,0.0954963,0.0126866,1.108,0.141922,7,2019-07-24,2019-07-24,2021-10-29 00:00:00,period might be twice,985.0,1.0,False,False,,,,,,0.12113663636371855
320536216.0,986.01,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,66.3,251.4,6.0,1.0,4.0,PC,APC,10.1796,0.007,,1.0,qlp-s46-tois,UNKNOWN,08:00:25.31,10:20:37.93,-4.0,0.094,-1.715,0.057,2459578.525002,0.0002565,0.5476693,3e-07,1.11,0.071,3.316556,0.035763,3050.0,32.9386,10.8302,1.11531,51363.3,4194.0,164.0,407.542,9.495,8274.5,181.1,4.17,0.65,1.65,0.06,,,1.94,0.315035,"7,34,44,45,46",2019-07-24,2022-03-10,2022-03-25 12:06:32,TFOP APC; 5 sigma odd-even in SPOC s44 report; very likely EB,986.0,1.0,False,False,,,,,,0.06017579731772229
52548453.0,987.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,54.6,64.8,0.0,1.0,1.0,PC,FP,10.1887,0.007,,1.0,qlp,QLP,06:43:42.17,-30:29:31.08,-1.513,0.036,9.463,0.045,2458495.94244,0.00101,5.21517,0.00061,5.655,0.133,4.999201,0.000393,4593.85,0.361761,16.9109,1.04564,1037.07,1580.0,105.0,375.582,3.46,6080.0,187.5,3.78,0.7,2.27,0.14,,,1.23,0.191315,7,2019-07-24,2019-07-24,2021-10-29 00:00:00,,987.0,1.0,False,False,5.214,0.0,0.065,0.001,True,0.06829834577920126
113553629.0,988.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14.8,34.0,0.0,0.0,1.0,PC,FP,10.1989,0.008,,1.0,qlp,QLP,07:33:41.77,-30:59:45.79,-5.229,0.042,3.841,0.049,2458491.91542,0.00613,4.30438,0.00248,3.037,0.41,0.729862,0.002719,672.002,2.50426,13.7564,1.38032,503.88,1319.0,10.0,785.176,17.585,6056.9,247.0,4.17,1.75,4.82,0.38,,,1.27,0.200205,7,2019-07-24,2019-07-24,2021-10-29 00:00:00,marginal signal; crowded field,988.0,1.0,False,False,4.302,0.023,0.011,0.02,True,0.026165381904371666
207277638.0,989.01,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,7.9,45.2,0.0,3.0,5.0,EB,APC,10.1094,0.007,,1.0,qlp,QLP,07:22:01.57,10:14:19.09,-6.645,0.096,-7.866,0.068,2458494.67675,0.00634,3.12154,0.00216,1.393,0.465,0.694902,0.008794,639.824,8.09933,5.67646,0.660252,621.792,1391.0,9.0,476.811,13.685,7814.0,115.8,,,2.04,0.06,,,1.88,0.296582,"7,33",2019-07-24,2021-02-19,2021-10-29 00:00:00,APC Retired as SB2,989.0,1.0,False,False,3.118,0.001,0.023,0.004,True,0.02551036868353781
88684250.0,990.01,,3.0,4.0,3.0,3.0,4.0,4.0,4.0,35.1,122.9,1.0,6.0,3.0,PC,PC,10.0998,0.007,,1.0,qlp,UNKNOWN,08:07:39.25,-05:46:12.28,-3.806,0.088,-1.406,0.051,2459247.071949,0.0009085,4.587373,7.7e-06,4.5,0.15,4.27535,0.000451,3930.0,0.415477,11.8995,0.484304,3135.87,2191.0,53.0,465.99,11.462,8388.0,125.1,4.22,0.07,1.86,0.07,,,2.08,0.311534,"7,34",2019-07-24,2021-06-11,2021-10-29 00:00:00,ephemerides match to M dwarf 88684237 where Rp=7.9 in s7 QLP,990.0,1.0,False,False,4.588,0.0,0.054,0.001,True,0.05865230575377782
7561203.0,991.01,,3.0,4.0,3.0,3.0,4.0,4.0,4.0,19.7,149.9,6.0,1.0,4.0,PC,PC,10.1137,0.009,,1.0,spoc,UNKNOWN,07:37:23.08,-11:09:04.69,-3.178,0.117,-0.656,0.105,2459229.72239,0.0030517431,2.48402961372467,0.0005855728,2.19755022267758,0.22677544,1.7339,0.193653,1595.70673820827,178.34549,13.1749594416848,17.973017,16084.6040483067,2872.25069483912,10.662532,616.305,28.9275,9855.0,169.3,4.18,0.08,2.13222,0.109005,,,2.52,0.33114,"7,34",2019-07-24,2021-03-11,2021-10-29 00:00:00,some odd even,991.0,1.0,False,False,2.484,0.001,0.082,0.089,True,0.05664826265379425
108835813.0,992.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.9,41.3,2.0,1.0,1.0,PC,FP,10.0813,0.01,,1.0,qlp,QLP,07:30:28.01,-26:04:50.46,-2.927,0.061,-2.298,0.071,2458494.06581,0.00827,4.76516,0.00348,2.892,0.561,0.703447,0.002955,647.689,2.72142,,,2214.79,1911.0,11.0,822.322,29.2465,9412.5,376.9,,,,,,,2.82,0.38191,7,2019-07-24,2019-07-24,2021-10-29 00:00:00,3 stars in central pixel,992.0,1.0,False,False,4.761,0.02,0.015,0.015,True,
259353953.0,993.01,,3.0,4.0,3.0,3.0,4.0,4.0,4.0,16.0,77.4,1.0,5.0,5.0,PC,PC,10.0634,0.006,,1.0,spoc,UNKNOWN,07:35:50.6,-15:29:58.04,-9.483,0.058,-4.963,0.05,2459229.201501,0.0011725535,1.46107096702908,0.00011946949,1.09208756828092,0.30059424,1.069042,0.069797,984.139637678123,64.28328,5.40617956187489,3.0906093,10492.9755632136,2581.3352671177,12.82924,366.482,5.409,8035.0,150.8,4.28,0.08,1.66797,0.0521608,,,1.944,0.308287,34,2019-07-24,2020-05-20,2021-10-29 00:00:00,,993.0,1.0,False,False,1.461,0.0,0.03,0.002,True,0.029714713817032886
93963408.0,994.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,42.8,0.0,1.0,7.0,PC,FP,10.0267,0.006,,1.0,spoc,UNKNOWN,07:40:11.12,-09:05:03.37,-7.229,0.089,-2.482,0.079,2459229.899754,0.004038877,2.39672202661878,0.00069638697,3.94531681997894,0.70991313,0.417979,0.036697,384.898547354573,33.798634,3.83844861768588,1.9348891,15531.0636236859,2847.21359880608,9.605016,543.152,19.1305,10393.0,222.8,4.32,0.07,1.87739,0.078985,,,2.679,0.35317,34,2019-07-24,2020-05-20,2021-10-29 00:00:00,,994.0,1.0,False,False,2.398,0.001,0.024,0.007,True,0.018744357207312344
317951248.0,995.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,447.9,1437.4,1.0,2.0,7.0,PC,FP,10.0781,0.007,,1.0,qlp,QLP,07:23:14.75,05:33:46.26,2.061,0.405,-7.082,0.336,2458493.5283,0.00264,3.4438,0.00066,2.572,0.247,7.912018,0.79004,7260.75,727.389,,,1413.67,1708.0,22.0,1080.88,355.634,4805.2,46.5,,,,,-0.13705,0.0479089,,,7,2019-07-24,2020-07-09,2021-10-29 00:00:00,TFOP NEB; impact param >1 with not a great fit to transit shape,995.0,1.0,False,False,3.443,0.001,0.095,0.098,True,
142918609.0,996.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,25.0,57.8,1.0,2.0,4.0,PC,FP,9.7925,0.006,,1.0,qlp,QLP,07:57:23.99,-19:30:57.65,-3.9,0.848,3.866,1.158,2458494.77797,0.00213,14.5378,0.0,6.826,0.499,4.395259,0.011655,4040.0,10.7344,16.0523,,,,20.0,379.693,,8007.0,,,,2.05,,,,,,7,2019-07-24,2020-08-03,2021-10-29 00:00:00,,996.0,1.0,False,False,14.546,0.004,0.075,0.01,True,0.07178814433611348
341729521.0,997.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,98.3,495.7,4.0,4.0,1.0,EB,FP,9.7727,0.006,,1.0,spoc,UNKNOWN,08:05:16.68,-59:34:47.27,-44.77,0.044,-2.616,0.036,2459230.149086,0.00033954473,8.41348556875335,0.000264497,3.55683340369076,0.031893447,19.146065,0.117015,17479.60533057,107.768585,20.510695887213,5.1767187,127.916421276106,857.731430844948,177.73282,113.667,0.2655,5786.0,132.9,4.52,0.08,0.926261,0.045789,,,1.04,0.122464,"4,7,8,9,10,34",2019-07-24,2021-03-18,2021-10-29 00:00:00,TFOP FP; retired as EB,997.0,1.0,False,False,8.414,0.0,0.37,0.197,True,0.20300948877598166
54390047.0,998.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,50.7,2.0,2.0,5.0,PC,FP,9.6952,0.007,,1.0,spoc,UNKNOWN,07:53:16.69,-14:13:07.76,-1.706,0.069,-1.714,0.061,2459229.569561,0.002223784,0.94143596330583,0.00015808809,1.36069955758889,0.3867723,0.369118,0.036579,339.912661787819,33.689648,4.5292089908626,3.9919791,41562.5878114362,3641.62644868512,9.02753,482.278,11.1405,8322.0,130.7,4.01,0.07,2.34986,0.0915779,,,2.05,0.307938,34,2019-07-24,2020-05-20,2021-10-29 00:00:00,,998.0,1.0,False,False,0.941,0.0,0.019,0.003,True,0.01767053476790012
341186896.0,999.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14.1,85.4,0.0,1.0,1.0,PC,FP,9.6171,0.006,,1.0,spoc,UNKNOWN,07:55:27.38,-58:13:19.42,-17.19,0.042,12.272,0.039,2459037.522482,0.0019446264,1.50814233150144,0.00026394756,2.77248857996231,0.38093168,0.804068,0.066693,740.299898819115,61.425083,3.63800043457851,1.3841792,3573.03467492773,1971.87353055774,8.302911,180.02,0.6635,6635.0,130.1,4.35,0.09,1.30367,0.0528467,,,1.39,0.231919,27,2019-07-24,2020-09-18,2021-10-29 00:00:00,centroid offset; likely blended EB,999.0,1.0,False,False,1.508,0.0,0.03,0.002,True,0.025583761376088605
50365310.0,1000.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11.0,64.5,0.0,1.0,5.0,EB,FP,9.604,0.013,,1.0,spoc,UNKNOWN,07:29:25.85,-12:41:45.46,-5.964,0.085,-0.076,0.072,2459229.630046,0.0016573033,2.17134838715744,0.0002636803,2.01721957610162,0.31958792,0.713439,0.041018,656.886098860902,37.77821,5.81816333930811,1.9105465,22601.948581394,3127.20405244216,12.843955,485.735,11.9515,10249.0,264.7,4.19,0.07,2.16986,0.0725729,,,2.64,0.34882,34,2019-07-24,2020-05-20,2021-10-29 00:00:00,TFOP FP; retired as NEB,1000.0,1.0,False,False,2.171,0.0,0.025,0.003,True,0.02458235670654929
88863718.0,1001.01,,3.0,4.0,3.0,3.0,4.0,4.0,4.0,23.7,157.0,0.0,1.0,5.0,PC,PC,9.42344,0.006,,1.0,qlp,UNKNOWN,08:10:19.31,-05:30:49.87,-4.956,0.102,-15.555,0.072,2459250.064549,0.0019246,1.931671,7.7e-06,3.18,0.173,1.118885,0.225672,1030.0,207.83,10.3168,3.21459,42432.8,3998.0,33.0,295.862,5.91,7070.0,126.4,4.03,0.09,2.01,0.09,,,1.565,0.266028,"7,34",2019-07-24,2021-06-11,2021-10-29 00:00:00,v-shaped,1001.0,1.0,False,False,1.932,0.0,0.073,0.069,False,0.04705635404978844
124709665.0,1002.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,66.5,408.0,3.0,1.0,5.0,EB,FP,9.299501,0.058,,1.0,qlp-s33-tois,QLP,06:58:54.47,-10:34:49.64,-1.462,0.206,-2.249,0.206,2459224.687802,0.0006253,1.8675574,3e-06,1.408,0.184,1.629827,0.001909,1500.0,1.7584,23.7529,,2860.61,2037.0,28.0,943.109,106.333,8924.0,124.0,,,5.73,,,,,,"7,33",2019-07-24,2022-07-11,2022-07-12 12:07:43,TFOP FP; retired as NEB,1002.0,1.0,False,False,1.868,0.0,0.129,0.092,True,0.03800417761713001
106997505.0,1003.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,105.3,662.1,0.0,3.0,1.0,EB,FP,9.3003,0.037,,1.0,qlp-s07-ffi,QLP,07:22:14.39,-25:12:25.26,-0.939,0.041,1.64,0.055,2458493.3957,0.00535,2.74323,0.00108,3.167,0.642,0.416362,0.000849,383.41,0.781988,,,1177.36,1631.0,14.0,7728.17,1899.57,5388.5,567.0,4.15,1.64,,,,,,,7,2019-07-24,2022-02-22,2022-02-23 00:00:00,No Gaia DR2 radius but might be evolved so transiting object might be too big; TIC8 gives a radius of ~80 Rsun which makes the companion radius stellar in size,1003.0,1.0,False,False,2.745,0.001,0.022,0.004,True,
238597883.0,1004.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.8,56.0,0.0,1.0,1.0,PC,FP,9.1355,0.006,,1.0,spoc,UNKNOWN,08:08:42.77,-48:48:10.12,-4.496,0.069,9.347,0.062,2459229.549032,0.0023651437,3.57757481836914,0.00066874083,2.9347085342306,0.34391695,0.544745,0.038943,501.602876705158,35.86739,5.05011100143342,1.3455745,8092.96913585931,2419.06044720737,11.303541,356.437,4.6175,9219.0,171.1,4.14,0.07,2.1504,0.0604674,,,2.34,0.329495,34,2019-07-24,2020-05-20,2021-10-29 00:00:00,,1004.0,1.0,False,False,3.575,0.002,0.022,0.003,True,0.021530345219487695
169904935.0,1005.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,47.0,188.9,3.0,3.0,4.0,EB,FP,9.1309,0.006,,1.0,qlp-tois-update,QLP,08:02:49.15,-11:06:05.47,-26.932,1.935,-2.901,2.06,2458492.5552,0.00106,4.55072,0.00033,2.599,0.284,3.937496,0.002364,3620.0,2.1771,6.54449,0.45717,254.05,1112.0,73.0,100.711,14.121,5613.0,179.9,,,1.09,0.07,,,,,7,2019-07-24,2022-02-22,2022-02-23 00:00:00,TFOP FP; retired as NEB,1005.0,1.0,False,False,4.551,0.0,0.06,0.003,True,0.055045095717731335
156115721.0,1006.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,56.8,234.3,0.0,0.0,4.0,EB,FP,9.2386,0.006,,1.0,spoc,UNKNOWN,08:17:26.22,-27:16:24.68,-29.1,2.6,-6.8,2.2,2459229.984579,0.0021594113,2.50479182514848,0.0004076079,4.37975633109929,0.10365538,2.468011,0.088362,2270.54021938691,81.38088,8.69508981791117,8.438766,1750.93263496655,1649.82206991311,19.892866,,,6616.0,200.0,,,1.53429,1.4887,,,,,"7,8,34",2019-07-24,2021-03-23,2021-10-29 00:00:00,TFOP FP; retired as NEB,1006.0,1.0,False,False,2.505,0.001,0.075,0.067,True,0.05195602759583848
65212867.0,1007.01,,3.0,4.0,3.0,3.0,4.0,4.0,4.0,59.9,60.1,0.0,4.0,8.0,PC,PC,8.87759,0.006,,1.0,qlp,UNKNOWN,07:31:00.57,-04:27:48.09,0.357,0.058,3.399,0.045,2459247.930695,0.0013,6.9989206,1.37e-05,3.953,0.437,3.087878,0.001025,2840.0,0.943618,14.7752,0.764705,448.744,1282.0,44.0,283.291,3.0025,6596.0,139.2,3.71,0.09,2.7,0.13,0.154,0.01,1.376,0.229992,"7,34",2019-07-24,2021-06-11,2021-10-29 00:00:00,,1007.0,1.0,False,False,7.0,0.001,0.05,0.002,True,0.05016940205175709
440801822.0,1008.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.8,56.3,1.0,2.0,5.0,PC,FP,8.9362,0.012,,1.0,qlp,QLP,07:17:31.88,13:23:42.79,-17.9,1.1,1.3,1.0,2458492.52135,0.00579,2.04936,0.00105,2.234,0.401,0.270925,0.000612,249.5,0.564034,1.71607,0.318238,2107.05,1887.0,12.0,144.297,,6858.5,584.6,4.2,1.9,0.99,0.18,,,,,7,2019-07-24,2019-07-24,2021-10-29 00:00:00,,1008.0,1.0,False,False,2.049,0.0,0.005,0.009,True,0.015891654894496204
107782586.0,1009.01,,3.0,4.0,3.0,3.0,3.0,4.0,4.0,42.8,457.9,0.0,1.0,3.0,PC,PC,8.4331,0.028,,1.0,qlp,UNKNOWN,07:26:40.28,-24:27:43.6,-3.297,0.319,4.849,0.358,2459252.751357,0.0016323,1.9600296,5e-06,1.842,0.158,2.282443,1.002143,2100.0,922.582,,,26538.5,3555.0,11.0,866.147,172.097,8868.7,809.8,,,,,,,,,"7,34",2019-07-24,2021-06-11,2021-10-29 00:00:00,no stellar radius; Simbad lists as B3III/IV; planet likely larger; odd-even; hot star with extremely rapid rotation,1009.0,1.0,False,False,1.96,0.0,0.132,0.091,True,
139853601.0,1010.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,49.7,676.5,2.0,1.0,4.0,EB,FP,8.45086,0.006,,1.0,spoc,UNKNOWN,07:29:10.56,-21:49:58.48,-5.746,0.176,4.502,0.261,2459228.878101,0.0007913349,0.680870199603779,3.904395e-05,2.46345632742384,0.055706516,1.638309,0.043399,1507.80068889534,39.971123,5.91159082638023,1.5360428,87140.6995884465,4382.02660624176,23.648024,485.122,36.246,9438.0,782.0,,,1.0,,,,,,"7,34",2019-07-24,2021-03-18,2021-10-29 00:00:00,TFOP FP; retired as EB,1010.0,1.0,False,False,0.681,0.0,0.173,0.092,True,0.05419680530363051
114018671.0,1011.01,,1.0,4.0,4.0,1.0,3.0,4.0,4.0,6.1,10.0,5.0,3.0,3.0,PC,PC,8.2388,0.006,,1.0,spoc,UNKNOWN,07:35:56.34,-32:50:31.2,145.102,0.046,-134.901,0.052,2459231.130844,0.003123088,2.46969583006319,0.00057895243,2.32444365626169,0.42681694,0.253481,0.026625,233.437160525031,24.522572,1.45493836574323,1.9059831,555.19663037075,1238.03081618687,9.996859,52.62,0.0793,5413.7,132.8,4.46,0.09,0.941335,0.0546131,-0.1,0.05,0.94,0.119244,"7,34",2019-07-24,2021-04-07,2022-02-22 00:00:00,,1011.0,1.0,False,False,2.47,0.001,0.015,0.001,True,0.014169995431930696
427508467.0,1012.01,,3.0,4.0,3.0,4.0,4.0,4.0,4.0,109.7,854.1,1.0,2.0,10.0,PC,PC,8.12718,0.006,,1.0,qlp,UNKNOWN,07:48:22.87,06:47:06.23,-2.99,0.202,-0.029,0.106,2459252.509595,0.0003695,0.884182,7e-07,1.621,0.035,2.053983,0.338114,1890.0,311.366,24.8132,5.41599,112144.0,5098.0,102.0,295.959,11.315,8928.0,128.7,3.92,0.08,2.72,0.13,,,2.251,0.33898,"7,34",2019-07-24,2021-06-11,2021-10-29 00:00:00,V-shaped; slight centroid offset,1012.0,1.0,False,False,0.884,0.0,0.169,0.107,True,0.08363406245508119
